2,5,10
Test
0.056799393,0.49747482,1.0,0.0,0.0,0.0,0.0
0.16337861,0.11182754,0.0,0.0,0.0,1.0,0.0
0.6210254,0.3791442,1.0,0.0,0.0,0.0,0.0
0.7928492,0.55751646,0.0,0.0,1.0,0.0,0.0
0.7186293,0.5981871,0.0,1.0,0.0,0.0,0.0
0.33403978,0.7120316,0.0,0.0,0.0,1.0,0.0
0.24226053,0.059400342,0.0,0.0,1.0,0.0,0.0
0.6382027,0.40354243,1.0,0.0,0.0,0.0,0.0
0.098356426,0.7927766,0.0,0.0,0.0,1.0,0.0
0.17430596,0.4394114,0.0,0.0,0.0,0.0,1.0
0.2067506,0.45795563,0.0,0.0,0.0,0.0,1.0
0.62501806,0.3793455,1.0,0.0,0.0,0.0,0.0
0.16794147,0.11389349,0.0,0.0,0.0,1.0,0.0
0.9016327,0.86816776,0.0,0.0,0.0,0.0,1.0
0.33114102,0.7717271,0.0,0.0,0.0,1.0,0.0
0.1046556,0.75109553,0.0,0.0,0.0,1.0,0.0
0.092988975,0.17405319,0.0,1.0,0.0,0.0,0.0
0.08421065,0.13954197,0.0,1.0,0.0,0.0,0.0
0.05367495,0.8078893,0.0,0.0,0.0,1.0,0.0
0.30801627,0.68475044,0.0,0.0,0.0,1.0,0.0
0.09116189,0.36276913,1.0,0.0,0.0,0.0,0.0
0.3598548,0.20059459,0.0,0.0,0.0,0.0,1.0
0.083952084,0.3024037,0.0,0.0,1.0,0.0,0.0
0.59371316,0.9822496,1.0,0.0,0.0,0.0,0.0
0.6736912,0.40936756,1.0,0.0,0.0,0.0,0.0
0.0762601,0.5351559,1.0,0.0,0.0,0.0,0.0
0.93740404,0.37096897,0.0,0.0,0.0,0.0,1.0
0.25132918,0.79046345,1.0,0.0,0.0,0.0,0.0
0.7464618,0.08972116,0.0,0.0,0.0,0.0,1.0
0.9468892,0.3437104,0.0,0.0,0.0,0.0,1.0
0.9844171,0.3603859,0.0,0.0,0.0,0.0,1.0
0.20418566,0.086966336,0.0,0.0,1.0,0.0,0.0
0.14055671,0.36561087,1.0,0.0,0.0,0.0,0.0
0.27521095,0.7890922,1.0,0.0,0.0,0.0,0.0
0.1599545,0.087229036,0.0,0.0,0.0,1.0,0.0
0.124528416,0.36581007,1.0,0.0,0.0,0.0,0.0
0.21487303,0.4544498,0.0,0.0,0.0,0.0,1.0
0.6592867,0.6503959,0.0,0.0,0.0,1.0,0.0
0.23034032,0.06577959,0.0,0.0,1.0,0.0,0.0
0.34789845,0.33426479,0.0,0.0,1.0,0.0,0.0
0.19473337,0.44968498,0.0,0.0,0.0,0.0,1.0
0.125542,0.3415467,1.0,0.0,0.0,0.0,0.0
0.7895678,0.57523715,0.0,0.0,1.0,0.0,0.0
0.1939235,0.6827077,0.0,0.0,0.0,0.0,1.0
0.75714725,0.13018902,0.0,0.0,1.0,0.0,0.0
0.04218619,0.8139583,0.0,0.0,0.0,1.0,0.0
0.13027202,0.3885859,1.0,0.0,0.0,0.0,0.0
0.06776189,0.5003626,1.0,0.0,0.0,0.0,0.0
0.7881888,0.6048439,0.0,0.0,1.0,0.0,0.0
0.5667888,0.9272586,1.0,0.0,0.0,0.0,0.0
0.8926156,0.8409616,0.0,0.0,1.0,0.0,0.0
0.8305805,0.89982027,1.0,0.0,0.0,0.0,0.0
0.9486095,0.86344844,0.0,0.0,0.0,0.0,1.0
0.5931043,0.9509929,1.0,0.0,0.0,0.0,0.0
0.32657307,0.36212766,0.0,0.0,1.0,0.0,0.0
0.049023867,0.1958861,0.0,1.0,0.0,0.0,0.0
0.12228367,0.32247567,0.0,0.0,1.0,0.0,0.0
0.6924385,0.05621213,0.0,0.0,0.0,0.0,1.0
0.15850137,0.0678524,0.0,0.0,0.0,1.0,0.0
0.7263515,0.12037648,0.0,0.0,1.0,0.0,0.0
0.1532641,0.32551336,1.0,0.0,0.0,0.0,0.0
0.41728857,0.47293627,0.0,0.0,0.0,1.0,0.0
0.12749735,0.5540355,1.0,0.0,0.0,0.0,0.0
0.96791846,0.3561946,0.0,0.0,0.0,0.0,1.0
0.48017257,0.76156294,0.0,1.0,0.0,0.0,0.0
0.7683834,0.8947724,1.0,0.0,0.0,0.0,0.0
0.37018338,0.29054964,0.0,0.0,1.0,0.0,0.0
0.25908348,0.79811597,1.0,0.0,0.0,0.0,0.0
0.23022862,0.03206302,0.0,0.0,1.0,0.0,0.0
0.40714744,0.47693148,0.0,0.0,0.0,1.0,0.0
0.12565963,0.34912086,1.0,0.0,0.0,0.0,0.0
0.698179,0.6143966,0.0,0.0,0.0,1.0,0.0
0.6288133,0.36462373,1.0,0.0,0.0,0.0,0.0
0.7480574,0.1088661,0.0,0.0,0.0,0.0,1.0
0.77277684,0.79136616,1.0,0.0,0.0,0.0,0.0
0.03467918,0.5106796,1.0,0.0,0.0,0.0,0.0
0.11054073,0.5017834,1.0,0.0,0.0,0.0,0.0
0.4628696,0.50895983,0.0,0.0,0.0,1.0,0.0
0.8139873,0.6093095,0.0,0.0,1.0,0.0,0.0
0.7751135,0.94785774,1.0,0.0,0.0,0.0,0.0
0.087809324,0.1483814,0.0,1.0,0.0,0.0,0.0
0.80376625,0.536807,0.0,0.0,1.0,0.0,0.0
0.11442304,0.11466825,0.0,0.0,0.0,1.0,0.0
0.21848688,0.63489217,0.0,0.0,0.0,0.0,1.0
0.69337666,0.14220075,0.0,0.0,1.0,0.0,0.0
0.41676384,0.48499328,0.0,0.0,0.0,1.0,0.0
0.08506535,0.50435174,1.0,0.0,0.0,0.0,0.0
0.46980196,0.76152396,0.0,1.0,0.0,0.0,0.0
0.23279989,0.62062883,0.0,0.0,0.0,0.0,1.0
0.16725183,0.10833405,0.0,0.0,0.0,1.0,0.0
0.44117153,0.8794016,1.0,0.0,0.0,0.0,0.0
0.056970894,0.50756603,1.0,0.0,0.0,0.0,0.0
0.4458988,0.8445495,1.0,0.0,0.0,0.0,0.0
0.9246632,0.837679,0.0,0.0,0.0,0.0,1.0
0.8168608,0.56388855,0.0,0.0,1.0,0.0,0.0
0.1964571,0.64636403,0.0,0.0,0.0,0.0,1.0
0.7261288,0.6341271,0.0,0.0,0.0,1.0,0.0
0.100102626,0.34318826,0.0,0.0,1.0,0.0,0.0
0.065263525,0.48873916,1.0,0.0,0.0,0.0,0.0
0.6816311,0.112020425,0.0,0.0,1.0,0.0,0.0
Train ,0
0.051716574,0.7961814,0.0,0.0,0.0,1.0,0.0
0.6931919,0.61610144,0.0,0.0,0.0,1.0,0.0
0.22842582,0.50840116,0.0,0.0,0.0,0.0,1.0
0.10128772,0.34844112,1.0,0.0,0.0,0.0,0.0
0.6877489,0.62586665,0.0,0.0,0.0,1.0,0.0
0.21315452,0.44243082,0.0,0.0,0.0,0.0,1.0
0.51622075,0.9398872,1.0,0.0,0.0,0.0,0.0
0.13255374,0.07699215,0.0,0.0,0.0,1.0,0.0
0.4677703,0.74278325,0.0,1.0,0.0,0.0,0.0
0.4448481,0.8731612,1.0,0.0,0.0,0.0,0.0
0.4523868,0.73943585,0.0,1.0,0.0,0.0,0.0
0.95382917,0.828269,0.0,0.0,0.0,0.0,1.0
0.69912857,0.7632789,1.0,0.0,0.0,0.0,0.0
0.76904804,0.80394787,1.0,0.0,0.0,0.0,0.0
0.9563037,0.81612176,0.0,0.0,0.0,0.0,1.0
0.21846864,0.48193932,0.0,0.0,0.0,0.0,1.0
0.25690812,0.7889559,1.0,0.0,0.0,0.0,0.0
0.5565857,0.95572567,1.0,0.0,0.0,0.0,0.0
0.14105514,0.47619078,1.0,0.0,0.0,0.0,0.0
0.74870384,0.6114361,0.0,0.0,0.0,1.0,0.0
0.33647138,0.15856712,0.0,0.0,0.0,0.0,1.0
0.2756963,0.85398805,1.0,0.0,0.0,0.0,0.0
0.42832458,0.89582646,1.0,0.0,0.0,0.0,0.0
0.55219907,0.95336235,1.0,0.0,0.0,0.0,0.0
0.3047401,0.69178337,0.0,0.0,0.0,1.0,0.0
0.54732245,0.99294364,1.0,0.0,0.0,0.0,0.0
0.7518677,0.15064065,0.0,0.0,1.0,0.0,0.0
0.37333885,0.31995162,0.0,0.0,1.0,0.0,0.0
0.91399145,0.90263414,0.0,0.0,0.0,0.0,1.0
0.9175192,0.8286803,0.0,0.0,0.0,0.0,1.0
0.21810576,0.055408992,0.0,0.0,1.0,0.0,0.0
0.4481054,0.87205017,1.0,0.0,0.0,0.0,0.0
0.43625015,0.4659294,0.0,0.0,0.0,1.0,0.0
0.16675363,0.46465805,0.0,0.0,0.0,0.0,1.0
0.7083803,0.12147451,0.0,0.0,1.0,0.0,0.0
0.100283384,0.088411376,0.0,0.0,0.0,1.0,0.0
0.8757206,0.8712943,0.0,0.0,1.0,0.0,0.0
0.7433847,0.16268861,0.0,0.0,1.0,0.0,0.0
0.5546665,1.0,1.0,0.0,0.0,0.0,0.0
0.69540346,0.6055504,0.0,1.0,0.0,0.0,0.0
0.105820365,0.34202102,1.0,0.0,0.0,0.0,0.0
0.4174633,0.88924146,1.0,0.0,0.0,0.0,0.0
